archivo,x1,y1,x2,y2,clase
IMG_20250302_124849_box4_50.jpg,0,0,42,26,2
IMG_20250302_124849_box4_51.jpg,0,0,41,28,6
IMG_20250302_124849_box4_52.jpg,2,0,31,23,2
IMG_20250302_124849_box4_52.jpg,34,0,54,23,1
IMG_20250302_124849_box4_53.jpg,4,1,26,27,1
IMG_20250302_124849_box4_53.jpg,29,1,51,28,8
IMG_20250302_124849_box4_54.jpg,21,14,35,26,","
IMG_20250302_124849_box4_54.jpg,2,2,27,23,7
IMG_20250302_124849_box4_54.jpg,33,2,57,23,5
IMG_20250302_124849_box4_54.jpg,50,3,73,23,0
IMG_20250302_124849_box4_55.jpg,0,0,35,30,8
IMG_20250302_124849_box4_56.jpg,0,0,38,27,3
IMG_20250302_124849_box4_57.jpg,0,0,45,27,6
IMG_20250302_124849_box4_58.jpg,5,3,27,26,1
IMG_20250302_124849_box4_58.jpg,23,5,52,27,0
IMG_20250302_124849_box4_59.jpg,0,0,41,29,8
IMG_20250302_124849_box4_60.jpg,0,0,43,29,7
IMG_20250302_124849_box4_61.jpg,0,0,34,30,8
IMG_20250302_124849_box4_62.jpg,0,0,36,28,6
IMG_20250302_124849_box4_63.jpg,6,5,30,27,3
IMG_20250302_124849_box4_63.jpg,30,1,50,26,6
IMG_20250302_124849_box4_64.jpg,6,2,27,27,8
IMG_20250302_124849_box4_64.jpg,39,20,52,29,","
IMG_20250302_124849_box4_64.jpg,25,3,43,27,2
IMG_20250302_124849_box4_64.jpg,50,4,69,25,5
IMG_20250302_124849_box4_64.jpg,65,7,83,28,1
IMG_20250302_124849_box4_65.jpg,3,1,28,26,7
IMG_20250302_124849_box4_65.jpg,28,3,50,27,5
IMG_20250302_124849_box4_66.jpg,0,0,41,27,7
IMG_20250302_124849_box4_67.jpg,0,0,38,27,6
IMG_20250302_124849_box4_68.jpg,2,2,27,26,1
IMG_20250302_124849_box4_68.jpg,30,1,55,26,2
IMG_20250302_124955_box4_50.jpg,0,0,53,24,2
IMG_20250302_124955_box4_51.jpg,0,0,48,29,6
IMG_20250302_124955_box4_52.jpg,3,3,32,25,2
IMG_20250302_124955_box4_52.jpg,35,1,55,25,1
IMG_20250302_124955_box4_53.jpg,9,1,32,27,1
IMG_20250302_124955_box4_53.jpg,31,2,53,27,8
IMG_20250302_124955_box4_54.jpg,3,3,24,25,7
IMG_20250302_124955_box4_54.jpg,22,17,35,28,","
IMG_20250302_124955_box4_54.jpg,36,3,54,24,5
IMG_20250302_124955_box4_54.jpg,54,6,76,26,5
IMG_20250302_124955_box4_55.jpg,0,0,40,26,8
IMG_20250302_124955_box4_56.jpg,0,0,43,28,3
IMG_20250302_124955_box4_57.jpg,0,0,39,29,6
IMG_20250302_124955_box4_58.jpg,5,3,27,27,1
IMG_20250302_124955_box4_58.jpg,25,5,49,31,0
IMG_20250302_124955_box4_59.jpg,0,0,40,30,8
IMG_20250302_124955_box4_60.jpg,0,0,49,29,7
IMG_20250302_124955_box4_61.jpg,0,0,41,30,8
IMG_20250302_124955_box4_62.jpg,0,0,40,27,6
IMG_20250302_124955_box4_63.jpg,3,2,26,26,3
IMG_20250302_124955_box4_63.jpg,27,1,49,25,6
IMG_20250302_124955_box4_64.jpg,4,1,26,25,8
IMG_20250302_124955_box4_64.jpg,40,19,49,27,","
IMG_20250302_124955_box4_64.jpg,26,0,42,26,2
IMG_20250302_124955_box4_64.jpg,48,0,66,25,5
IMG_20250302_124955_box4_64.jpg,63,4,82,27,0
IMG_20250302_124955_box4_65.jpg,3,0,27,27,7
IMG_20250302_124955_box4_65.jpg,29,1,49,26,5
IMG_20250302_124955_box4_66.jpg,0,0,45,28,7
IMG_20250302_124955_box4_67.jpg,0,0,41,29,6
IMG_20250302_124955_box4_68.jpg,0,2,22,27,1
IMG_20250302_124955_box4_68.jpg,24,0,50,28,2
IMG_20250302_125220_box4_50.jpg,0,0,47,30,2
IMG_20250302_125220_box4_51.jpg,0,0,51,28,6
IMG_20250302_125220_box4_52.jpg,4,1,32,24,2
IMG_20250302_125220_box4_52.jpg,32,1,54,24,1
IMG_20250302_125220_box4_53.jpg,8,0,36,22,1
IMG_20250302_125220_box4_53.jpg,35,1,59,23,8
IMG_20250302_125220_box4_54.jpg,22,15,34,25,","
IMG_20250302_125220_box4_54.jpg,5,1,24,24,7
IMG_20250302_125220_box4_54.jpg,32,2,54,24,5
IMG_20250302_125220_box4_54.jpg,51,5,76,25,0
IMG_20250302_125220_box4_55.jpg,0,0,45,28,8
IMG_20250302_125220_box4_56.jpg,0,0,43,27,3
IMG_20250302_125220_box4_57.jpg,0,0,45,25,6
IMG_20250302_125220_box4_58.jpg,3,2,25,27,1
IMG_20250302_125220_box4_58.jpg,23,6,48,27,0
IMG_20250302_125220_box4_59.jpg,0,0,48,26,8
IMG_20250302_125220_box4_60.jpg,0,0,51,28,7
IMG_20250302_125220_box4_61.jpg,0,0,45,27,8
IMG_20250302_125220_box4_62.jpg,0,0,45,26,6
IMG_20250302_125220_box4_62.jpg,0,0,45,26,6
IMG_20250302_125220_box4_63.jpg,6,3,30,26,3
IMG_20250302_125220_box4_63.jpg,32,4,54,26,6
IMG_20250302_125220_box4_64.jpg,4,3,25,28,8
IMG_20250302_125220_box4_64.jpg,40,20,48,29,","
IMG_20250302_125220_box4_64.jpg,25,5,39,29,2
IMG_20250302_125220_box4_64.jpg,25,5,39,29,2
IMG_20250302_125220_box4_64.jpg,49,3,65,28,5
IMG_20250302_125220_box4_64.jpg,49,3,65,28,5
IMG_20250302_125220_box4_64.jpg,62,9,78,30,0
IMG_20250302_125220_box4_64.jpg,62,9,78,30,0
IMG_20250302_125220_box4_65.jpg,5,2,27,24,7
IMG_20250302_125220_box4_65.jpg,28,2,49,27,5
IMG_20250302_125220_box4_66.jpg,0,0,41,31,7
IMG_20250302_125220_box4_67.jpg,0,0,40,27,6
IMG_20250302_125220_box4_68.jpg,4,3,27,25,1
IMG_20250302_125220_box4_68.jpg,30,2,55,24,2
IMG_20250302_125330_box4_36.jpg,4,1,27,25,1
IMG_20250302_125330_box4_36.jpg,24,3,53,27,5
IMG_20250302_125330_box4_37.jpg,4,1,27,25,3
IMG_20250302_125330_box4_37.jpg,28,0,50,26,6
IMG_20250302_125330_box4_38.jpg,0,0,45,26,9
IMG_20250302_125330_box4_39.jpg,0,0,50,24,8
IMG_20250302_125330_box4_40.jpg,7,4,34,28,3
IMG_20250302_125330_box4_40.jpg,36,0,64,28,6
IMG_20250302_125330_box4_41.jpg,5,0,27,26,1
IMG_20250302_125330_box4_41.jpg,28,2,44,25,0
IMG_20250302_125330_box4_41.jpg,44,2,69,25,0
IMG_20250302_125330_box4_42.jpg,25,4,49,26,0
IMG_20250302_125330_box4_42.jpg,6,2,25,26,8
IMG_20250302_125330_box4_43.jpg,8,2,32,27,4
IMG_20250302_125330_box4_43.jpg,33,3,56,28,2
IMG_20250302_125330_box4_44.jpg,4,2,33,26,3
IMG_20250302_125330_box4_44.jpg,34,0,62,27,6
IMG_20250302_125330_box4_45.jpg,3,1,25,26,7
IMG_20250302_125330_box4_45.jpg,39,19,50,30,","
IMG_20250302_125330_box4_45.jpg,24,4,41,29,0
IMG_20250302_125330_box4_45.jpg,44,4,64,28,2
IMG_20250302_125330_box4_45.jpg,60,8,78,28,0
IMG_20250302_125330_box4_46.jpg,4,1,33,22,3
IMG_20250302_125330_box4_46.jpg,30,3,52,24,0
IMG_20250302_125330_box4_47.jpg,1,1,28,25,2
IMG_20250302_125330_box4_47.jpg,24,0,49,25,0
IMG_20250302_125543_box4_18.jpg,5,0,31,26,1
IMG_20250302_125543_box4_18.jpg,31,1,56,26,2
IMG_20250302_125543_box4_19.jpg,0,0,51,27,8
IMG_20250302_125543_box4_20.jpg,3,2,26,27,3
IMG_20250302_125543_box4_20.jpg,26,1,51,26,5
IMG_20250302_125543_box4_21.jpg,54,1,76,25,2
IMG_20250302_125543_box4_21.jpg,24,1,47,24,8
IMG_20250302_125543_box4_22.jpg,0,3,35,30,2
IMG_20250302_125543_box4_22.jpg,36,4,61,31,4
IMG_20250302_125543_box4_23.jpg,14,0,39,24,1
IMG_20250302_125543_box4_23.jpg,31,0,58,22,0
IMG_20250302_125543_box4_24.jpg,3,2,28,28,4
IMG_20250302_125543_box4_24.jpg,24,1,51,28,8
IMG_20250302_125543_box4_25.jpg,1,2,23,29,1
IMG_20250302_125543_box4_25.jpg,24,2,50,30,5
IMG_20250302_125641_box4_27.jpg,0,0,48,25,5
IMG_20250302_125641_box4_28.jpg,0,0,45,23,5
IMG_20250302_125641_box4_29.jpg,0,0,40,31,6
IMG_20250302_125641_box4_30.jpg,3,4,27,27,2
IMG_20250302_125641_box4_30.jpg,26,16,39,31,","
IMG_20250302_125641_box4_30.jpg,37,6,52,26,4
IMG_20250302_125641_box4_30.jpg,53,7,70,28,0
IMG_20250302_125641_box4_31.jpg,0,0,36,24,8
IMG_20250302_125641_box4_32.jpg,0,0,53,31,8
IMG_20250302_125641_box4_33.jpg,4,1,32,27,5
IMG_20250302_125641_box4_33.jpg,27,5,52,29,0
IMG_20250302_125641_box4_34.jpg,3,4,24,25,2
IMG_20250302_125641_box4_34.jpg,24,1,43,27,0
IMG_20250302_125641_box4_35.jpg,0,0,39,26,4
IMG_20250302_125641_box4_35.jpg,0,0,39,26,4
IMG_20250302_125641_box4_36.jpg,3,3,28,27,2
IMG_20250302_125641_box4_36.jpg,31,1,54,28,1
IMG_20250302_125641_box4_37.jpg,4,3,26,24,1
